Date,HMD_pct
12/3/2013,0.753
12/4/2013,0.848
12/5/2013,0.852
12/6/2013,0.8
12/7/2013,0.865
12/8/2013,0.766
12/9/2013,0.816
12/10/2013,0.885
12/11/2013,0.835
12/12/2013,0.85
12/13/2013,0.803
12/14/2013,0.778
12/15/2013,0.805
12/16/2013,0.756
12/17/2013,0.731
12/18/2013,0.73
12/19/2013,0.707
12/20/2013,0.754
12/21/2013,0.758
12/22/2013,0.758
12/23/2013,0.754
12/24/2013,0.796
12/25/2013,0.793
12/26/2013,0.742
12/27/2013,0.75
12/28/2013,0.701
12/29/2013,0.708
12/30/2013,0.73
12/31/2013,0.775
1/1/2014,0.905
1/2/2014,0.888
1/3/2014,0.886
1/4/2014,0.857
1/5/2014,0.864
1/6/2014,0.883
1/7/2014,0.891
1/8/2014,0.858
1/9/2014,0.893
1/10/2014,0.862
1/11/2014,0.866
1/12/2014,0.812
1/13/2014,0.82
1/14/2014,0.802
1/15/2014,0.768
1/16/2014,0.785
1/17/2014,0.82
1/18/2014,0.774
1/19/2014,0.748
1/20/2014,0.703
1/21/2014,0.738
1/22/2014,0.726
1/23/2014,0.705
1/24/2014,0.718
1/25/2014,0.843
1/26/2014,0.82
1/27/2014,0.789
1/28/2014,0.783
1/29/2014,0.777
1/30/2014,0.8
1/31/2014,0.805
2/1/2014,0.793
2/2/2014,0.787
2/3/2014,0.768
2/4/2014,0.733
2/5/2014,0.693
2/6/2014,0.671
2/7/2014,0.715
2/8/2014,0.702
2/9/2014,0.779
2/10/2014,0.776
2/11/2014,0.728
2/12/2014,0.718
2/13/2014,0.738
2/14/2014,0.765
2/15/2014,0.801
2/16/2014,0.781
2/17/2014,0.798
2/18/2014,0.799
2/19/2014,0.835
2/20/2014,0.748
2/21/2014,0.775
2/22/2014,0.793
2/23/2014,0.772
2/24/2014,0.78
2/25/2014,0.839
2/26/2014,0.866
2/27/2014,0.835
2/28/2014,0.823
3/1/2014,0.785
3/2/2014,0.837
3/3/2014,0.78
3/4/2014,0.802
3/5/2014,0.791
3/6/2014,0.766
3/7/2014,0.822
3/8/2014,0.781
3/9/2014,0.762
3/10/2014,0.815
3/11/2014,0.763
3/12/2014,0.786
3/13/2014,0.758
3/14/2014,0.798
3/15/2014,0.835
3/16/2014,0.746
3/17/2014,0.71
3/18/2014,0.764
3/19/2014,0.759
3/20/2014,0.74
3/21/2014,0.726
3/22/2014,0.727
3/23/2014,0.705
3/24/2014,0.769
3/25/2014,0.763
3/26/2014,0.679
3/27/2014,0.669
3/28/2014,0.717
3/29/2014,0.778
3/30/2014,0.7
3/31/2014,0.685
4/1/2014,0.777
4/2/2014,0.842
4/3/2014,0.749
4/4/2014,0.772
4/5/2014,0.715
4/6/2014,0.767
4/7/2014,0.803
4/8/2014,0.805
4/9/2014,0.81
4/10/2014,0.865
4/11/2014,0.798
4/12/2014,0.773
4/13/2014,0.779
4/14/2014,0.749
4/15/2014,0.753
4/16/2014,0.781
4/17/2014,0.808
4/18/2014,0.792
4/19/2014,0.823
4/20/2014,0.838
4/21/2014,0.708
4/22/2014,0.686
4/23/2014,0.711
4/24/2014,0.728
4/25/2014,0.815
4/26/2014,0.858
4/27/2014,0.858
4/28/2014,0.853
4/29/2014,0.891
4/30/2014,0.831
5/1/2014,0.857
5/2/2014,0.753
5/3/2014,0.755
5/4/2014,0.725
5/5/2014,0.61
5/6/2014,0.648
5/7/2014,0.687
5/8/2014,0.658
5/9/2014,0.718
5/10/2014,0.753
5/11/2014,0.822
5/12/2014,0.739
5/13/2014,0.813
5/14/2014,0.783
5/15/2014,0.745
5/16/2014,0.736
5/17/2014,0.763
5/18/2014,0.768
5/19/2014,0.779
5/20/2014,0.817
5/21/2014,0.784
5/22/2014,0.833
5/23/2014,0.814
5/24/2014,0.829
5/25/2014,0.835
5/26/2014,0.812
5/27/2014,0.794
5/28/2014,0.792
5/29/2014,0.859
5/30/2014,0.835
5/31/2014,0.79
6/1/2014,0.808
6/2/2014,0.774
6/3/2014,0.786
6/4/2014,0.807
6/5/2014,0.808
6/6/2014,0.859
6/7/2014,0.813
6/8/2014,0.792
6/9/2014,0.657
6/10/2014,0.671
6/11/2014,0.698
6/12/2014,0.84
6/13/2014,0.789
6/14/2014,0.826
6/15/2014,0.79
6/16/2014,0.8
6/17/2014,0.829
6/18/2014,0.77
6/19/2014,0.741
6/20/2014,0.764
6/21/2014,0.806
6/22/2014,0.755
6/23/2014,0.794
6/24/2014,0.827
6/25/2014,0.78
6/26/2014,0.71
6/27/2014,0.91
6/28/2014,0.81
6/29/2014,0.78
6/30/2014,0.78
7/1/2014,0.69
7/2/2014,0.75
7/3/2014,0.96
7/4/2014,0.94
7/5/2014,0.82
7/6/2014,0.88
7/7/2014,0.94
7/8/2014,0.78
7/9/2014,0.82
7/10/2014,0.87
7/11/2014,0.68
7/12/2014,0.82
7/13/2014,0.81
7/14/2014,0.92
7/15/2014,0.78
7/16/2014,0.9
7/17/2014,0.91
7/18/2014,0.86
7/19/2014,0.83
7/20/2014,0.8
7/21/2014,0.84
7/22/2014,0.84
7/23/2014,0.75
7/24/2014,0.91
7/25/2014,0.82
7/26/2014,0.65
7/27/2014,0.75
7/28/2014,0.81
7/29/2014,0.88
7/30/2014,0.92
7/31/2014,0.96
8/1/2014,0.95
8/2/2014,0.87
8/3/2014,0.85
8/4/2014,0.82
8/5/2014,0.84
8/6/2014,0.88
8/7/2014,0.91
8/8/2014,0.85
8/9/2014,0.82
8/10/2014,0.88
8/11/2014,0.84
8/12/2014,0.9
8/13/2014,0.87
8/14/2014,0.9
8/15/2014,0.91
8/16/2014,0.86
8/17/2014,0.87
8/18/2014,0.9
8/19/2014,0.92
8/20/2014,0.91
8/21/2014,0.84
8/22/2014,0.86
8/23/2014,0.77
8/24/2014,0.77
8/25/2014,0.7
8/26/2014,0.78
8/27/2014,0.84
8/28/2014,0.83
8/29/2014,0.74
8/30/2014,0.75
8/31/2014,0.78
9/1/2014,0.9
9/2/2014,0.79
9/3/2014,0.84
9/4/2014,0.81
9/5/2014,0.77
9/6/2014,0.81
9/7/2014,0.89
9/8/2014,0.85
9/9/2014,0.85
9/10/2014,0.89
9/11/2014,0.84
9/12/2014,0.83
9/13/2014,0.9
9/14/2014,0.84
9/15/2014,0.96
9/16/2014,0.92
9/17/2014,0.89
9/18/2014,0.84
9/19/2014,0.81
9/20/2014,0.84
9/21/2014,0.86
9/22/2014,0.84
9/23/2014,0.96
9/24/2014,0.95
9/25/2014,0.94
9/26/2014,0.87
9/27/2014,0.93
9/28/2014,0.86
9/29/2014,0.91
9/30/2014,0.86
10/1/2014,0.82
10/2/2014,0.86
10/3/2014,0.88
10/4/2014,0.85
10/5/2014,0.86
10/6/2014,0.84
10/7/2014,0.83
10/8/2014,0.8
10/9/2014,0.83
10/10/2014,0.84
10/11/2014,0.87
10/12/2014,0.82
10/13/2014,0.87
10/14/2014,0.88
10/15/2014,0.84
10/16/2014,0.772
10/17/2014,0.68
10/18/2014,0.71
10/19/2014,0.659
10/20/2014,0.683
10/21/2014,0.642
10/22/2014,0.657
10/23/2014,0.682
10/24/2014,0.85
10/25/2014,0.93
10/26/2014,0.88
10/27/2014,0.83
10/28/2014,0.93
10/29/2014,0.88
10/30/2014,0.9
10/31/2014,0.87
11/1/2014,0.88
11/2/2014,0.93
11/3/2014,0.9
11/4/2014,0.9
11/5/2014,0.83
11/6/2014,0.75
11/7/2014,0.76
11/8/2014,0.79
11/9/2014,0.93
11/10/2014,0.85
11/11/2014,0.84
11/12/2014,0.9
11/13/2014,0.87
11/14/2014,0.76
11/15/2014,0.85
11/16/2014,0.9
11/17/2014,0.86
11/18/2014,0.86
11/19/2014,0.89
11/20/2014,0.8
11/21/2014,0.79
11/22/2014,0.79
11/23/2014,0.89
11/24/2014,0.89
11/25/2014,0.94
11/26/2014,0.79
11/27/2014,0.83
11/28/2014,0.89
11/29/2014,0.91
11/30/2014,0.8
12/1/2014,0.83
12/2/2014,0.82
12/3/2014,0.75
12/4/2014,0.86
12/5/2014,0.91
12/6/2014,0.85
12/7/2014,0.88
12/8/2014,0.79
12/9/2014,0.78
12/10/2014,0.77
12/11/2014,0.84
12/12/2014,0.89
12/13/2014,0.84
12/14/2014,0.71
12/15/2014,0.85
12/16/2014,0.88
12/17/2014,0.87
12/18/2014,0.83
12/19/2014,0.9
12/20/2014,0.88
12/21/2014,0.91
12/22/2014,0.88
12/23/2014,0.81
12/24/2014,0.77
12/25/2014,0.76
12/26/2014,0.88
12/27/2014,0.9
12/28/2014,0.88
12/29/2014,0.89
12/30/2014,0.83
12/31/2014,0.84
1/1/2015,0.86
1/2/2015,0.91
1/3/2015,0.91
1/4/2015,0.87
1/5/2015,0.93
1/6/2015,0.94
1/7/2015,0.94
1/8/2015,0.94
1/9/2015,0.9
1/10/2015,0.92
1/11/2015,0.9
1/12/2015,0.93
1/13/2015,0.9
1/14/2015,0.94
1/15/2015,0.88
1/16/2015,0.87
1/17/2015,0.94
1/18/2015,0.77
1/19/2015,0.8
1/20/2015,0.89
1/21/2015,0.95
1/22/2015,0.85
1/23/2015,0.81
1/24/2015,0.8
1/25/2015,0.91
1/26/2015,0.81
1/27/2015,0.85
1/28/2015,0.76
1/29/2015,0.93
1/30/2015,0.8
1/31/2015,0.83
2/1/2015,0.93
2/2/2015,0.87
2/3/2015,0.93
2/4/2015,0.83
2/5/2015,0.81
2/6/2015,0.8
2/7/2015,0.92
2/8/2015,0.86
2/9/2015,0.92
2/10/2015,0.87
2/11/2015,0.88
2/12/2015,0.89
2/13/2015,0.87
2/14/2015,0.83
2/15/2015,0.83
2/16/2015,0.85
2/17/2015,0.83
2/18/2015,0.87
2/19/2015,0.87
2/20/2015,0.76
2/21/2015,0.84
2/22/2015,0.84
2/23/2015,0.86
2/24/2015,0.81
2/25/2015,0.87
2/26/2015,0.86
2/27/2015,0.84
2/28/2015,0.91
3/1/2015,0.81
3/2/2015,0.88
3/3/2015,0.85
3/4/2015,0.85
3/5/2015,0.92
3/6/2015,0.91
3/7/2015,0.85
3/8/2015,0.86
3/9/2015,0.88
3/10/2015,0.94
3/11/2015,0.88
3/12/2015,0.78
3/13/2015,0.81
3/14/2015,0.86
3/15/2015,0.93
3/16/2015,0.89
3/17/2015,0.94
3/18/2015,0.91
3/19/2015,0.82
3/20/2015,0.83
3/21/2015,0.81
3/22/2015,0.81
3/23/2015,0.84
3/24/2015,0.86
3/25/2015,0.86
3/26/2015,0.87
3/27/2015,0.93
3/28/2015,0.87
3/29/2015,0.9
3/30/2015,0.93
3/31/2015,0.93
4/1/2015,0.91
4/2/2015,0.78
4/3/2015,0.93
4/4/2015,0.75
4/5/2015,0.94
4/6/2015,0.87
4/7/2015,0.78
4/8/2015,0.67
4/9/2015,0.71
4/10/2015,0.78
4/11/2015,0.83
4/12/2015,0.8
4/13/2015,0.84
4/14/2015,0.95
4/15/2015,0.87
4/16/2015,0.82
4/17/2015,0.76
4/18/2015,0.93
4/19/2015,0.88
4/20/2015,0.91
4/21/2015,0.85
4/22/2015,0.82
4/23/2015,0.99
4/24/2015,0.93
4/25/2015,0.89
4/26/2015,0.93
4/27/2015,0.89
4/28/2015,0.85
4/29/2015,0.91
4/30/2015,0.83
5/1/2015,0.85
5/2/2015,0.93
5/3/2015,0.79
5/4/2015,0.89
5/5/2015,0.86
5/6/2015,0.85
5/7/2015,0.96
5/8/2015,0.85
5/9/2015,0.8
5/10/2015,0.81
5/11/2015,0.92
5/12/2015,0.94
5/13/2015,0.84
5/14/2015,0.86
5/15/2015,0.88
5/16/2015,0.9
5/17/2015,0.85
5/18/2015,0.76
5/19/2015,0.73
5/20/2015,0.79
5/21/2015,0.8
5/22/2015,0.95
5/23/2015,0.93
5/24/2015,0.96
5/25/2015,0.87
5/26/2015,0.85
5/27/2015,0.79
5/28/2015,0.87
5/29/2015,0.86
5/30/2015,0.91
5/31/2015,0.89
6/1/2015,0.83
6/2/2015,0.83
6/3/2015,0.84
6/4/2015,0.84
6/5/2015,0.83
6/6/2015,0.81
6/7/2015,0.82
6/8/2015,0.8
6/9/2015,0.86
6/10/2015,0.82
6/11/2015,0.87
6/12/2015,0.93
6/13/2015,0.9
6/14/2015,0.91
6/15/2015,0.86
6/16/2015,0.87
6/17/2015,0.91
6/18/2015,0.94
6/19/2015,0.67
6/20/2015,0.68
6/21/2015,0.71
6/22/2015,0.72
6/23/2015,0.86
6/24/2015,0.93
6/25/2015,1
6/26/2015,0.77
6/27/2015,0.68
6/28/2015,0.81
6/29/2015,0.87
6/30/2015,0.9
7/1/2015,0.78
7/2/2015,0.94
7/3/2015,0.79
7/4/2015,0.78
7/5/2015,0.82
7/6/2015,0.83
7/7/2015,0.8
7/8/2015,0.84
7/9/2015,0.93
7/10/2015,0.94
7/11/2015,0.86
7/12/2015,0.84
7/13/2015,0.88
7/14/2015,0.87
7/15/2015,0.7
7/16/2015,0.67
7/17/2015,0.72
7/18/2015,0.73
7/19/2015,0.76
7/20/2015,0.75
7/21/2015,0.74
7/22/2015,0.83
7/23/2015,0.81
7/24/2015,0.79
7/25/2015,0.81
7/26/2015,0.91
7/27/2015,0.88
7/28/2015,0.82
7/29/2015,0.75
7/30/2015,0.77
7/31/2015,0.89
8/1/2015,0.83
8/2/2015,0.93
8/3/2015,0.69
8/4/2015,0.76
8/5/2015,0.7
8/6/2015,0.72
8/7/2015,0.79
8/8/2015,0.94
8/9/2015,0.85
8/10/2015,0.87
8/11/2015,0.92
8/12/2015,0.88
8/13/2015,0.86
8/14/2015,0.81
8/15/2015,0.76
8/16/2015,0.82
8/17/2015,0.83
8/18/2015,0.83
8/19/2015,0.93
8/20/2015,0.74
8/21/2015,0.75
8/22/2015,0.83
8/23/2015,0.84
8/24/2015,0.93
8/25/2015,0.89
8/26/2015,0.8
8/27/2015,0.73
8/28/2015,0.89
8/29/2015,0.75
8/30/2015,0.61
8/31/2015,0.71
9/1/2015,0.76
9/2/2015,0.77
9/3/2015,0.81
9/4/2015,0.83
9/5/2015,0.85
9/6/2015,0.72
9/7/2015,0.74
9/8/2015,0.82
9/9/2015,0.84
9/10/2015,0.92
9/11/2015,0.9
9/12/2015,0.77
9/13/2015,0.79
9/14/2015,0.82
9/15/2015,0.86
9/16/2015,0.82
9/17/2015,0.86
9/18/2015,0.93
9/19/2015,0.88
9/20/2015,0.95
9/21/2015,0.91
9/22/2015,0.94
9/23/2015,0.97
9/24/2015,0.9
9/25/2015,0.87
9/26/2015,0.91
9/27/2015,0.92
9/28/2015,0.93
9/29/2015,0.82
9/30/2015,0.86
10/1/2015,0.83
10/2/2015,0.73
10/3/2015,0.78
10/4/2015,0.88
10/5/2015,0.9
10/6/2015,0.95
10/7/2015,0.94
10/8/2015,0.9
10/9/2015,0.93
10/10/2015,0.9
10/11/2015,0.97
10/12/2015,0.98
10/13/2015,0.94
10/14/2015,0.98
10/15/2015,0.97
10/16/2015,0.91
10/17/2015,0.9
10/18/2015,0.91
10/19/2015,0.83
10/20/2015,0.82
10/21/2015,0.8
10/22/2015,0.9
10/23/2015,0.8
10/24/2015,0.77
10/25/2015,0.72
10/26/2015,0.81
10/27/2015,0.86
10/28/2015,0.78
10/29/2015,0.74
10/30/2015,0.85
10/31/2015,0.89
11/1/2015,0.9
11/2/2015,0.83
11/3/2015,0.83
11/4/2015,0.83
11/5/2015,0.8
11/6/2015,0.85
11/7/2015,0.87
11/8/2015,0.89
11/9/2015,0.85
11/10/2015,0.82
11/11/2015,0.85
11/12/2015,0.83
11/13/2015,0.93
11/14/2015,0.88
11/15/2015,0.93
11/16/2015,0.91
11/17/2015,0.88
11/18/2015,0.88
11/19/2015,0.87
11/20/2015,0.87
11/21/2015,0.92
11/22/2015,0.94
11/23/2015,0.87
11/24/2015,0.83
11/25/2015,0.89
11/26/2015,0.9
11/27/2015,0.9
11/28/2015,0.91
11/29/2015,0.85
11/30/2015,0.82
12/1/2015,0.82
12/2/2015,0.89
12/3/2015,0.85
12/4/2015,0.89
12/5/2015,0.8
12/6/2015,0.78
12/7/2015,0.83
12/8/2015,0.74
12/9/2015,0.7
12/10/2015,0.72
12/11/2015,0.74
12/12/2015,0.74
12/13/2015,0.8
12/14/2015,0.87
12/15/2015,0.92
12/16/2015,0.95
12/17/2015,0.87
12/18/2015,0.89
12/19/2015,0.93
12/20/2015,0.87
12/21/2015,0.82
12/22/2015,0.86
12/23/2015,0.89
12/24/2015,0.91
12/25/2015,0.91
12/26/2015,0.85
12/27/2015,0.86
12/28/2015,0.94
12/29/2015,0.93
12/30/2015,0.92
12/31/2015,0.94
1/1/2016,0.82
1/2/2016,0.95
1/3/2016,0.82
1/4/2016,0.81
1/5/2016,0.79
1/6/2016,0.85
1/7/2016,0.86
1/8/2016,0.92
1/9/2016,0.87
1/10/2016,0.85
1/11/2016,0.86
1/12/2016,0.9
1/13/2016,0.86
1/14/2016,0.89
1/15/2016,0.85
1/16/2016,0.82
1/17/2016,0.84
1/18/2016,0.83
1/19/2016,0.87
1/20/2016,0.78
1/21/2016,0.78
1/22/2016,0.8
1/23/2016,0.84
1/24/2016,0.85
1/25/2016,0.84
1/26/2016,0.83
1/27/2016,0.83
1/28/2016,0.82
1/29/2016,0.77
1/30/2016,0.83
1/31/2016,0.81
2/1/2016,0.83
2/2/2016,0.82
2/3/2016,0.87
2/4/2016,0.87
2/5/2016,0.85
2/6/2016,0.86
2/7/2016,0.86
2/8/2016,0.85
2/9/2016,0.82
2/10/2016,0.83
2/11/2016,0.85
2/12/2016,0.85
2/13/2016,0.84
2/14/2016,0.84
2/15/2016,0.8
2/16/2016,0.87
2/17/2016,0.79
2/18/2016,0.85
2/19/2016,0.83
2/20/2016,0.85
2/21/2016,0.82
2/22/2016,0.9
2/23/2016,0.94
2/24/2016,0.83
2/25/2016,0.76
2/26/2016,0.76
2/27/2016,0.77
2/28/2016,0.75
2/29/2016,0.83
3/1/2016,0.8
3/2/2016,0.87
3/3/2016,0.87
3/4/2016,0.8
3/5/2016,0.84
3/6/2016,0.9
3/7/2016,0.87
3/8/2016,0.92
3/9/2016,0.94
3/10/2016,0.94
3/11/2016,0.86
3/12/2016,0.84
3/13/2016,0.91
3/14/2016,0.87
3/15/2016,0.93
3/16/2016,0.88
3/17/2016,0.91
3/18/2016,0.93
3/19/2016,0.85
3/20/2016,0.92
3/21/2016,0.93
3/22/2016,0.9
3/23/2016,0.88
3/24/2016,0.89
3/25/2016,0.82
3/26/2016,0.93
3/27/2016,0.95
3/28/2016,0.87
3/29/2016,0.94
3/30/2016,0.91
3/31/2016,0.92
4/1/2016,0.9
4/2/2016,0.95
4/3/2016,0.9
4/4/2016,0.9
4/5/2016,0.86
4/6/2016,0.9
4/7/2016,0.83
4/8/2016,0.92
4/9/2016,0.89
4/10/2016,0.95
4/11/2016,0.94
4/12/2016,0.94
4/13/2016,0.88
4/14/2016,0.94
4/15/2016,0.92
4/16/2016,0.93
4/17/2016,0.96
4/18/2016,0.95
4/19/2016,0.96
4/20/2016,0.9
4/21/2016,0.83
4/22/2016,0.8
4/23/2016,0.94
4/24/2016,0.85
4/25/2016,0.87
4/26/2016,0.95
4/27/2016,0.93
4/28/2016,0.8
4/29/2016,0.78
4/30/2016,0.99
5/1/2016,0.92
5/2/2016,0.88
5/3/2016,0.86
5/4/2016,0.91
5/5/2016,0.96
5/6/2016,0.9
5/7/2016,0.88
5/8/2016,0.85
5/9/2016,0.8
5/10/2016,0.87
5/11/2016,0.94
5/12/2016,0.87
5/13/2016,0.74
5/14/2016,0.85
5/15/2016,0.87
5/16/2016,0.9
5/17/2016,0.86
5/18/2016,0.83
5/19/2016,0.84
5/20/2016,0.86
5/21/2016,0.85
5/22/2016,0.93
5/23/2016,0.95
5/24/2016,0.9
5/25/2016,0.96
5/26/2016,0.89
5/27/2016,0.87
5/28/2016,0.77
5/29/2016,0.76
5/30/2016,0.78
5/31/2016,0.8
6/1/2016,0.8
6/2/2016,0.86
6/3/2016,0.89
6/4/2016,0.84
6/5/2016,0.82
6/6/2016,0.74
6/7/2016,0.71
6/8/2016,0.77
6/9/2016,0.88
6/10/2016,0.88
6/11/2016,0.86
6/12/2016,0.93
6/13/2016,0.92
6/14/2016,0.89
6/15/2016,0.92
6/16/2016,0.97
6/17/2016,0.94
6/18/2016,0.87
6/19/2016,0.91
6/20/2016,0.91
6/21/2016,0.86
6/22/2016,0.77
6/23/2016,0.79
6/24/2016,0.82
6/25/2016,0.94
6/26/2016,0.87
6/27/2016,0.91
6/28/2016,0.88
6/29/2016,0.95
6/30/2016,0.8
7/1/2016,0.93
7/2/2016,0.82
7/3/2016,0.85
7/4/2016,0.83
7/5/2016,0.86
7/6/2016,0.78
7/7/2016,0.84
7/8/2016,0.91
7/9/2016,0.97
7/10/2016,0.94
7/11/2016,0.94
7/12/2016,0.95
7/13/2016,0.78
7/14/2016,0.62
7/15/2016,0.71
7/16/2016,0.69
7/17/2016,0.73
7/18/2016,0.83
7/19/2016,0.98
7/20/2016,0.86
7/21/2016,0.91
7/22/2016,0.89
7/23/2016,0.95
7/24/2016,0.93
7/25/2016,0.92
7/26/2016,0.92
7/27/2016,0.85
7/28/2016,0.8
7/29/2016,0.86
7/30/2016,0.85
7/31/2016,0.94
8/1/2016,0.99
8/2/2016,1
8/3/2016,1
8/4/2016,0.94
8/5/2016,1
8/6/2016,1
8/7/2016,0.98
8/8/2016,1
8/9/2016,0.95
8/10/2016,0.98
8/11/2016,0.95
8/12/2016,0.93
8/13/2016,0.98
8/14/2016,0.94
8/15/2016,1
8/16/2016,0.95
8/17/2016,0.99
8/18/2016,1
8/19/2016,0.98
8/20/2016,0.99
8/21/2016,1
8/22/2016,0.93
8/23/2016,0.99
8/24/2016,0.9
8/25/2016,0.84
8/26/2016,0.71
8/27/2016,0.83
8/28/2016,0.84
8/29/2016,0.93
8/30/2016,0.97
8/31/2016,0.93
9/1/2016,0.94
9/2/2016,0.88
9/3/2016,0.97
9/4/2016,0.98
9/5/2016,0.98
9/6/2016,0.92
9/7/2016,0.93
9/8/2016,0.89
9/9/2016,0.97
9/10/2016,0.92
9/11/2016,0.94
9/12/2016,0.9
9/13/2016,0.89
9/14/2016,0.94
9/15/2016,0.9
9/16/2016,0.92
9/17/2016,0.92
9/18/2016,0.93
9/19/2016,0.91
9/20/2016,0.97
9/21/2016,1
9/22/2016,0.95
9/23/2016,0.87
9/24/2016,0.92
9/25/2016,0.96
9/26/2016,0.98
9/27/2016,0.93
9/28/2016,0.97
9/29/2016,0.95
9/30/2016,0.98
10/1/2016,0.94
10/2/2016,0.95
10/3/2016,0.94
10/4/2016,0.87
10/5/2016,0.84
10/6/2016,0.89
10/7/2016,0.86
10/8/2016,0.82
10/9/2016,0.95
10/10/2016,0.93
10/11/2016,0.95
10/12/2016,0.93
10/13/2016,0.92
10/14/2016,0.92
10/15/2016,0.9
10/16/2016,0.86
10/17/2016,0.88
10/18/2016,0.89
10/19/2016,0.93
10/20/2016,0.9
10/21/2016,0.85
10/22/2016,0.92
10/23/2016,1
10/24/2016,0.92
10/25/2016,0.86
10/26/2016,0.89
10/27/2016,0.93
10/28/2016,0.95
10/29/2016,0.87
10/30/2016,0.88
10/31/2016,0.88
11/1/2016,1
11/2/2016,0.89
11/3/2016,0.91
11/4/2016,0.91
11/5/2016,0.91
11/6/2016,0.92
11/7/2016,1
11/8/2016,0.93
11/9/2016,0.98
11/10/2016,0.92
11/11/2016,0.98
11/12/2016,0.94
11/13/2016,0.97
11/14/2016,0.84
11/15/2016,0.9
11/16/2016,0.92
11/17/2016,0.95
11/18/2016,0.98
11/19/2016,0.94
11/20/2016,0.92
11/21/2016,0.92
11/22/2016,0.93
11/23/2016,0.87
11/24/2016,0.95
11/25/2016,0.96
11/26/2016,1
11/27/2016,1
11/28/2016,0.97
11/29/2016,0.91
11/30/2016,0.95
12/1/2016,0.98
12/2/2016,0.97
12/3/2016,0.96
12/4/2016,1
12/5/2016,0.93
12/6/2016,0.93
12/7/2016,0.92
12/8/2016,0.93
12/9/2016,0.88
12/10/2016,0.94
12/11/2016,0.85
12/12/2016,0.86
12/13/2016,0.9
12/14/2016,0.95
12/15/2016,0.93
12/16/2016,0.94
12/17/2016,0.94
12/18/2016,0.95
12/19/2016,0.92
12/20/2016,0.95
12/21/2016,0.87
12/22/2016,0.84
12/23/2016,0.95
12/24/2016,0.97
12/25/2016,0.93
12/26/2016,0.81
12/27/2016,0.99
12/28/2016,0.88
12/29/2016,0.9
12/30/2016,0.83
12/31/2016,0.79
